ID,date,breakfast,lunch,supper,start_weight,weight
8c3106e9130fc3032fa95eeb42e1ba83,2018/7/22,breakfast/220077_20180722_breakfast_1532219545.jpg|||egg milk potato,lunch/220077_20180722_lunch_1532230075.jpg|||shrimp wood_ear celery noodle tofu mushroom lotus_root,supper/220077_20180722_supper_1532256709.jpg|||shrimp meal_replacement_powder cucumber,61.8,61.4
8c3106e9130fc3032fa95eeb42e1ba83,2018/7/23,breakfast/220077_20180723_breakfast_1532303231.jpg|||egg milk potato,lunch/220077_20180723_lunch_1532319616.jpg|||cabbage sprout lotus_root,supper/220077_20180723_supper_1532343672.jpg|||shrimp broccoli melon lettuce mushroom,61.4,61.3
8c3106e9130fc3032fa95eeb42e1ba83,2018/7/24,breakfast/220077_20180724_breakfast_1532390393.jpg|||apple egg milk potato,lunch/220077_20180724_lunch_1532405884.jpg|||cabbage tofu chicken lettuce,supper/220077_20180724_supper_1532430043.jpg|||shrimp melon beef celery potato,61.3,61.4
2fd02a5a6f3d2208b0f3449589502338,2018/7/19,breakfast/220076_20180719_breakfast_1531958924.jpg;breakfast/220076_20180719_breakfast_1531958978.jpg;breakfast/220076_20180719_breakfast_1531958984.jpg|||bean rice radish peanut mushroom egg,lunch/220076_20180719_lunch_1531974725.jpg;lunch/220076_20180719_lunch_1531974769.jpg|||yam cucumber fungus sprout soup lamb,supper/220076_20180719_supper_1532002968.jpg;supper/220076_20180719_supper_1532002985.jpg|||salad beef,85.0,84.7
2fd02a5a6f3d2208b0f3449589502338,2018/7/20,breakfast/220076_20180720_breakfast_1532051928.jpg;breakfast/220076_20180720_breakfast_1532052036.jpg|||porridge cucumber celery cabbage egg,lunch/220076_20180720_lunch_1532070985.jpg;lunch/220076_20180720_lunch_1532070990.jpg;lunch/220076_20180720_lunch_1532070994.jpg|||chicken corn cauliflower potato tofu soup,supper/220076_20180720_supper_1532090789.jpg|||yogurt,84.7,84.5
2fd02a5a6f3d2208b0f3449589502338,2018/7/21,breakfast/220076_20180721_breakfast_1532130706.jpg;breakfast/220076_20180721_breakfast_1532130710.jpg|||yogurt banana,lunch/220076_20180721_lunch_1532158502.jpg;lunch/220076_20180721_lunch_1532158508.jpg;lunch/220076_20180721_lunch_1532158515.jpg|||tofu cucumber corn,supper/220076_20180721_supper_1532181093.jpg|||yogurt,84.5,84.2
2fd02a5a6f3d2208b0f3449589502338,2018/7/22,breakfast/220076_20180722_breakfast_1532215969.jpg;breakfast/220076_20180722_breakfast_1532216004.jpg;breakfast/220076_20180722_breakfast_1532216013.jpg|||corn yogurt egg,lunch/220076_20180722_lunch_1532239374.jpg;lunch/220076_20180722_lunch_1532239424.jpg|||corn meat sauerkraut lettuce mushroom,supper/220076_20180722_supper_1532270182.jpg;supper/220076_20180722_supper_1532270199.jpg|||water banana,84.2,84.2
2fd02a5a6f3d2208b0f3449589502338,2018/7/23,breakfast/220076_20180723_breakfast_1532304749.jpg;breakfast/220076_20180723_breakfast_1532304777.jpg|||porridge cucumber carrot eggplant bamboo_shoot egg,lunch/220076_20180723_lunch_1532326436.jpg;lunch/220076_20180723_lunch_1532326476.jpg|||watermelon pork corn bean cauliflower cabbage tripe mushroom,supper/220076_20180723_supper_1532350494.jpg;supper/220076_20180723_supper_1532350501.jpg|||melon cabbage soup kelp,84.2,84.2
2fd02a5a6f3d2208b0f3449589502338,2018/7/24,breakfast/220076_20180724_breakfast_1532441199.jpg;breakfast/220076_20180724_breakfast_1532441202.jpg|||broccoli porridge potato tofu egg,lunch/220076_20180724_lunch_1532441331.jpg;lunch/220076_20180724_lunch_1532441410.jpg|||melon soup chicken egg,supper/220076_20180724_supper_1532441496.jpg;supper/220076_20180724_supper_1532441504.jpg|||sprout porridge cauliflower lotus_root,84.2,84.2
5a3d8d1c0f6e7c8210c3a9c5c5c3daee,2018/7/18,breakfast/220055_20180718_breakfast_1531871762.jpg|||beef tomato milk,lunch/220055_20180718_lunch_1531892979.jpg;lunch/220055_20180718_lunch_1531893222.jpg|||tofu cabbage beef potato,supper/220055_20180718_supper_1531913589.jpg|||cabbage shrimp,73.1,72.5
5a3d8d1c0f6e7c8210c3a9c5c5c3daee,2018/7/19,breakfast/220055_20180719_breakfast_1531959252.jpg;breakfast/220055_20180719_breakfast_1531959270.jpg;breakfast/220055_20180719_breakfast_1531959302.jpg;breakfast/220055_20180719_breakfast_1531959317.jpg|||porridge pumpkin egg,lunch/220055_20180719_lunch_1531997410.jpg|||meal_replacement_powder,supper/220055_20180719_supper_1531997440.jpg|||chicken spinach,72.5,72.5
5a3d8d1c0f6e7c8210c3a9c5c5c3daee,2018/7/20,breakfast/220055_20180720_breakfast_1532046166.jpg|||bread yogurt tomato,lunch/220055_20180720_lunch_1532062112.jpg;lunch/220055_20180720_lunch_1532062140.jpg|||cabbage tofu chicken carrot,supper/220055_20180720_supper_1532085749.jpg|||meal_replacement_powder,72.5,71.8
5a3d8d1c0f6e7c8210c3a9c5c5c3daee,2018/7/21,breakfast/220055_20180721_breakfast_1532138430.jpg;breakfast/220055_20180721_breakfast_1532138448.jpg|||corn milk,lunch/220055_20180721_lunch_1532178781.jpg;lunch/220055_20180721_lunch_1532178829.jpg|||tofu apple chicken potato,supper/220055_20180721_supper_1532178904.jpg|||meal_replacement_powder,71.8,71.8
5a3d8d1c0f6e7c8210c3a9c5c5c3daee,2018/7/22,breakfast/220055_20180722_breakfast_1532225478.jpg|||milk egg,lunch/220055_20180722_lunch_1532243741.jpg;lunch/220055_20180722_lunch_1532243746.jpg|||bean apple,supper/220055_20180722_supper_1532258784.jpg|||cabbage shrimp tomato,71.8,72.1
5a3d8d1c0f6e7c8210c3a9c5c5c3daee,2018/7/23,breakfast/220055_20180723_breakfast_1532305384.jpg;breakfast/220055_20180723_breakfast_1532305395.jpg|||melon milk,lunch/220055_20180723_lunch_1532330535.jpg|||noodle,|||,72.1,72.0
745d00e1973dfa85c1ed78e25d38a564,2018/7/25,breakfast/220025_20180725_breakfast_1532476895.jpg|||cucumber milk egg,lunch/220025_20180725_lunch_1532488999.jpg|||cabbage carrot chicken bean,supper/220025_20180725_supper_1532510084.jpg|||cabbage chicken,63.7,62.6
745d00e1973dfa85c1ed78e25d38a564,2018/7/26,breakfast/220025_20180726_breakfast_1532564602.jpg|||bread tomato egg,lunch/220025_20180726_lunch_1532576900.jpg|||chicken wood_ear lettuce,supper/220025_20180726_supper_1532599601.jpg|||meal_replacement_powder fruit,62.6,62.5
745d00e1973dfa85c1ed78e25d38a564,2018/7/27,breakfast/220025_20180727_breakfast_1532646411.jpg|||milk tomato egg,lunch/220025_20180727_lunch_1532665936.jpg;lunch/220025_20180727_lunch_1532666030.jpg|||vegetable broccoli grain shellfish beef,supper/220025_20180727_supper_1532684669.jpg|||fish meal_replacement_powder,62.5,61.6
745d00e1973dfa85c1ed78e25d38a564,2018/7/28,breakfast/220025_20180728_breakfast_1532734214.jpg|||tomato milk egg,lunch/220025_20180728_lunch_1532753454.jpg|||broccoli mango cucumber duck lettuce potato fruit,supper/220025_20180728_supper_1532773428.jpg|||cabbage cucumber pork egg,61.6,61.6
745d00e1973dfa85c1ed78e25d38a564,2018/7/29,breakfast/220025_20180729_breakfast_1532823820.jpg|||apple milk egg,lunch/220025_20180729_lunch_1532834761.jpg|||spinach pork bean wood_ear pumpkin,supper/220025_20180729_supper_1532867124.jpg|||meal_replacement_powder,61.6,61.6
745d00e1973dfa85c1ed78e25d38a564,2018/7/30,breakfast/220025_20180730_breakfast_1532919611.jpg|||milk egg,lunch/220025_20180730_lunch_1532922953.jpg|||fish chili chicken spinach,supper/220025_20180730_supper_1532950201.jpg|||meal_replacement_powder,61.6,62.1
1a230f215d1f40132a285fbbb71da22e,2018/7/25,breakfast/220023_20180725_breakfast_1532472731.jpg|||chrysanthemum milk egg,lunch/220023_20180725_lunch_1532488933.jpg|||cabbage carrot chicken tea,supper/220023_20180725_supper_1532514077.jpg|||cabbage chicken,65.1,64.4
1a230f215d1f40132a285fbbb71da22e,2018/7/26,breakfast/220023_20180726_breakfast_1532560471.jpg|||bread tomato yogurt,lunch/220023_20180726_lunch_1532576896.jpg|||yam chicken tomato,supper/220023_20180726_supper_1532597977.jpg|||meal_replacement_powder tomato,64.4,64.1
1a230f215d1f40132a285fbbb71da22e,2018/7/27,breakfast/220023_20180727_breakfast_1532645900.jpg|||vegetable corn milk,lunch/220023_20180727_lunch_1532660651.jpg|||tofu mushroom onion,supper/220023_20180727_supper_1532687965.jpg|||meal_replacement_powder pork,64.1,63.5
1a230f215d1f40132a285fbbb71da22e,2018/7/28,breakfast/220023_20180728_breakfast_1532739417.jpg|||bread yogurt vegetable egg,lunch/220023_20180728_lunch_1532761093.jpg|||pork rice celery tofu milk,supper/220023_20180728_supper_1532772987.jpg|||meal_replacement_powder vegetable,63.5,63.0
1a230f215d1f40132a285fbbb71da22e,2018/7/29,breakfast/220023_20180729_breakfast_1532825707.jpg|||tomato milk potato,lunch/220023_20180729_lunch_1532845211.jpg|||cucumber egg pumpkin,supper/220023_20180729_supper_1532853598.jpg|||meal_replacement_powder duck,63.0,62.6
1a230f215d1f40132a285fbbb71da22e,2018/7/30,breakfast/220023_20180730_breakfast_1532911187.jpg|||beef porridge artemisia,lunch/220023_20180730_lunch_1532925430.jpg|||pepper meat beef potato,supper/220023_20180730_supper_1532941891.jpg|||meal_replacement_powder tomato,62.6,62.2
fa062d2f0caa1d72d89a740258fe6ce9,2018/7/24,breakfast/220021_20180724_breakfast_1532395470.jpg|||,lunch/220021_20180724_lunch_1532407113.jpg|||,supper/220021_20180724_supper_1532436609.jpg|||salad,85.5,85.0
fa062d2f0caa1d72d89a740258fe6ce9,2018/7/25,breakfast/220021_20180725_breakfast_1532483352.jpg|||egg,lunch/220021_20180725_lunch_1532491708.jpg;lunch/220021_20180725_lunch_1532491719.jpg|||spaghetti spare_ribs melon corn,supper/220021_20180725_supper_1532515523.jpg;supper/220021_20180725_supper_1532515531.jpg;supper/220021_20180725_supper_1532515671.jpg|||meal_replacement_powder walnut vegetable,85.0,84.0
fa062d2f0caa1d72d89a740258fe6ce9,2018/7/26,breakfast/220021_20180726_breakfast_1532566242.jpg|||porridge,lunch/220021_20180726_lunch_1532582549.jpg;lunch/220021_20180726_lunch_1532582558.jpg|||porridge,supper/220021_20180726_supper_1532601559.jpg;supper/220021_20180726_supper_1532601727.jpg;supper/220021_20180726_supper_1532601861.jpg|||noodle meal_replacement_powder garlic,84.0,83.7
fa062d2f0caa1d72d89a740258fe6ce9,2018/7/27,breakfast/220021_20180727_breakfast_1532659361.jpg|||egg,lunch/220021_20180727_lunch_1532687259.jpg|||dumpling,supper/220021_20180727_supper_1532687337.jpg;supper/220021_20180727_supper_1532687358.jpg|||fish okra meal_replacement_powder cauliflower,83.7,83.5
fa062d2f0caa1d72d89a740258fe6ce9,2018/7/28,breakfast/220021_20180728_breakfast_1532746182.jpg;breakfast/220021_20180728_breakfast_1532746186.jpg|||bun egg,lunch/220021_20180728_lunch_1532752680.jpg|||rice,supper/220021_20180728_supper_1532776144.jpg;supper/220021_20180728_supper_1532776148.jpg|||melon meal_replacement_powder meat,83.5,83.4
fa062d2f0caa1d72d89a740258fe6ce9,2018/7/29,breakfast/220021_20180729_breakfast_1532824554.jpg|||wonton egg noodle,lunch/220021_20180729_lunch_1532841045.jpg|||fish brassica,supper/220021_20180729_supper_1532855608.jpg|||salad,83.4,83.3
0e9e4a408cbdbf265864d5c6c72671ad,2018/7/27,breakfast/220019_20180727_breakfast_1532654046.jpg|||cucumber egg,lunch/220019_20180727_lunch_1532666405.jpg|||beef soup egg rice,supper/220019_20180727_supper_1532695621.jpg|||peach milk,80.1,79.3
0e9e4a408cbdbf265864d5c6c72671ad,2018/7/28,breakfast/220019_20180728_breakfast_1532736644.jpg|||sesame milk egg,lunch/220019_20180728_lunch_1532752493.jpg|||pepper soup chicken rice,supper/220019_20180728_supper_1532782060.jpg|||meal_replacement_powder,79.3,79.0
0e9e4a408cbdbf265864d5c6c72671ad,2018/7/29,breakfast/220019_20180729_breakfast_1532823217.jpg|||oatmeal milk,lunch/220019_20180729_lunch_1532842383.jpg|||meal_replacement_powder milk,supper/220019_20180729_supper_1532867843.jpg|||tomato,79.0,78.5
0e9e4a408cbdbf265864d5c6c72671ad,2018/7/30,breakfast/220019_20180730_breakfast_1532915779.jpg|||oatmeal,lunch/220019_20180730_lunch_1532924995.jpg|||bean rice,supper/220019_20180730_supper_1532956452.jpg|||bread,78.5,79.0
0e9e4a408cbdbf265864d5c6c72671ad,2018/7/31,breakfast/220019_20180731_breakfast_1533004498.jpg|||oatmeal,lunch/220019_20180731_lunch_1533011444.jpg|||bean tomato meat nut soup egg,supper/220019_20180731_supper_1533040298.jpg|||cucumber raisin milk,79.0,78.7
0e9e4a408cbdbf265864d5c6c72671ad,2018/8/1,breakfast/220019_20180801_breakfast_1533080452.jpg|||tomato oatmeal milk cucumber,lunch/220019_20180801_lunch_1533096312.jpg|||broccoli soup rice,supper/220019_20180801_supper_1533124842.jpg|||lotus_root kale egg rice,78.7,78.8
dfaba4a9d9ddd24dd353ef3efca45c37,2018/7/20,breakfast/219999_20180720_breakfast_1532047042.jpg|||broccoli egg pumpkin,lunch/219999_20180720_lunch_1532061930.jpg|||cabbage bean meat potato,supper/219999_20180720_supper_1532083726.jpg|||chicken lettuce,55.1,55.0
dfaba4a9d9ddd24dd353ef3efca45c37,2018/7/21,breakfast/219999_20180721_breakfast_1532135286.jpg|||spinach milk potato,lunch/219999_20180721_lunch_1532151702.jpg|||rice beef celery cabbage tofu,supper/219999_20180721_supper_1532171889.jpg|||meal_replacement_powder grape fish tofu egg,55.0,54.4
dfaba4a9d9ddd24dd353ef3efca45c37,2018/7/22,breakfast/219999_20180722_breakfast_1532220530.jpg|||chrysanthemum coffee corn egg,lunch/219999_20180722_lunch_1532239843.jpg|||yam barley chicken,supper/219999_20180722_supper_1532257656.jpg|||meal_replacement_powder,54.4,54.1
dfaba4a9d9ddd24dd353ef3efca45c37,2018/7/23,breakfast/219999_20180723_breakfast_1532310212.jpg|||seeds tomato chrysanthemum berry milk egg,lunch/219999_20180723_lunch_1532325410.jpg|||shrimp tomato rice cabbage leek egg,supper/219999_20180723_supper_1532343171.jpg|||pepper shrimp meal_replacement_powder amaranth tofu,54.1,54.2
dfaba4a9d9ddd24dd353ef3efca45c37,2018/7/24,breakfast/219999_20180724_breakfast_1532397281.jpg|||seeds broccoli berry pumpkin milk egg,lunch/219999_20180724_lunch_1532409418.jpg|||beef lettuce radish noodle,supper/219999_20180724_supper_1532435651.jpg|||taro cabbage tofu chicken,54.2,54.0
dfaba4a9d9ddd24dd353ef3efca45c37,2018/7/25,breakfast/219999_20180725_breakfast_1532481393.jpg|||grain tomato milk egg,lunch/219999_20180725_lunch_1532493139.jpg|||tofu chicken spinach rice,supper/219999_20180725_supper_1532516721.jpg|||pepper chicken potato tofu noodle,54.0,54.7
53a2913fbcaba9f46faa152c4322aae6,2018/7/20,breakfast/219995_20180720_breakfast_1532043830.jpg|||oatmeal tomato egg,lunch/219995_20180720_lunch_1532065004.jpg;lunch/219995_20180720_lunch_1532065014.jpg|||spinach pork cauliflower rice taro,supper/219995_20180720_supper_1532083514.jpg|||cucumber egg,82.0,83.4
53a2913fbcaba9f46faa152c4322aae6,2018/7/21,breakfast/219995_20180721_breakfast_1532128401.jpg|||cucumber egg peanut,lunch/219995_20180721_lunch_1532148031.jpg;lunch/219995_20180721_lunch_1532148038.jpg|||spinach bean tomato rice meat mushroom egg,supper/219995_20180721_supper_1532169402.jpg|||cucumber yogurt,83.4,83.4
53a2913fbcaba9f46faa152c4322aae6,2018/7/22,breakfast/219995_20180722_breakfast_1532219113.jpg|||plum oatmeal egg,lunch/219995_20180722_lunch_1532233469.jpg;lunch/219995_20180722_lunch_1532233484.jpg|||fish tofu melon lettuce,supper/219995_20180722_supper_1532259405.jpg|||yogurt potato,83.4,82.8
53a2913fbcaba9f46faa152c4322aae6,2018/7/23,breakfast/219995_20180723_breakfast_1532302459.jpg|||orange oatmeal egg,lunch/219995_20180723_lunch_1532320438.jpg;lunch/219995_20180723_lunch_1532320444.jpg|||cucumber chicken oatmeal rice,supper/219995_20180723_supper_1532342931.jpg|||grapefruit yogurt egg,82.8,82.4
53a2913fbcaba9f46faa152c4322aae6,2018/7/24,breakfast/219995_20180724_breakfast_1532390855.jpg|||grapefruit oatmeal egg,lunch/219995_20180724_lunch_1532410608.jpg;lunch/219995_20180724_lunch_1532410617.jpg|||rice meat celery fungus oatmeal eggplant,supper/219995_20180724_supper_1532442851.jpg|||lettuce yogurt egg,82.4,83.3
53a2913fbcaba9f46faa152c4322aae6,2018/7/25,breakfast/219995_20180725_breakfast_1532520940.jpg|||orange grain egg,lunch/219995_20180725_lunch_1532520983.jpg|||chicken wood_ear cauliflower rice mushroom,supper/219995_20180725_supper_1532521058.jpg|||cucumber kelp,83.3,82.9
3d77dc4b348e9ad7cf9da229fa0a9068,2018/9/5,breakfast/219985_20180905_breakfast_1536103238.jpg;breakfast/219985_20180905_breakfast_1536103242.jpg;breakfast/219985_20180905_breakfast_1536103247.jpg;breakfast/219985_20180905_breakfast_1536103253.jpg|||beef coffee date,lunch/219985_20180905_lunch_1536131554.jpg|||milk chicken protein_bar,supper/219985_20180905_supper_1536149497.jpg;supper/219985_20180905_supper_1536149500.jpg;supper/219985_20180905_supper_1536149504.jpg|||grapefruit cucumber protein_bar tomato avocado beef,95.1,94.7
3d77dc4b348e9ad7cf9da229fa0a9068,2018/9/6,breakfast/219985_20180906_breakfast_1536188365.jpg;breakfast/219985_20180906_breakfast_1536188369.jpg;breakfast/219985_20180906_breakfast_1536188382.jpg|||chicken tomato protein_bar berry fish,lunch/219985_20180906_lunch_1536213879.jpg|||coffee tomato chicken protein_bar,supper/219985_20180906_supper_1536232473.jpg;supper/219985_20180906_supper_1536232476.jpg;supper/219985_20180906_supper_1536232482.jpg|||broccoli grapefruit shellfish peanut soup,94.7,96.5
3d77dc4b348e9ad7cf9da229fa0a9068,2018/9/7,breakfast/219985_20180907_breakfast_1536285843.jpg;breakfast/219985_20180907_breakfast_1536285863.jpg;breakfast/219985_20180907_breakfast_1536285871.jpg|||chicken corn broccoli grapefruit protein_bar grape fish milk,lunch/219985_20180907_lunch_1536301234.jpg;lunch/219985_20180907_lunch_1536301238.jpg|||beef cucumber protein_bar,supper/219985_20180907_supper_1536318297.jpg|||chicken corn broccoli protein_bar fish milk,96.5,95.4
3d77dc4b348e9ad7cf9da229fa0a9068,2018/9/8,breakfast/219985_20180908_breakfast_1536365217.jpg;breakfast/219985_20180908_breakfast_1536365222.jpg|||chicken water grain protein_bar potato fish milk,lunch/219985_20180908_lunch_1536381166.jpg;lunch/219985_20180908_lunch_1536381170.jpg;lunch/219985_20180908_lunch_1536381174.jpg|||fish oil carrot beef,supper/219985_20180908_supper_1536398340.jpg;supper/219985_20180908_supper_1536398343.jpg;supper/219985_20180908_supper_1536398350.jpg|||fish grapefruit cucumber protein_bar,95.4,96.0
3d77dc4b348e9ad7cf9da229fa0a9068,2018/9/9,breakfast/219985_20180909_breakfast_1536457765.jpg;breakfast/219985_20180909_breakfast_1536457769.jpg;breakfast/219985_20180909_breakfast_1536457773.jpg|||protein_bar nut beef milk,lunch/219985_20180909_lunch_1536493238.jpg|||cucumber chicken protein_bar,supper/219985_20180909_supper_1536493385.jpg|||fish grain chicken,96.0,96.0
3d77dc4b348e9ad7cf9da229fa0a9068,2018/9/10,breakfast/219985_20180910_breakfast_1536534197.jpg|||cucumber juice protein_bar,lunch/219985_20180910_lunch_1536564760.jpg|||tomato chicken protein_bar,supper/219985_20180910_supper_1536578240.jpg;supper/219985_20180910_supper_1536578342.jpg|||chicken bean grapefruit protein_bar kelp milk,96.0,97.0
f79a20a23aeb2f481dec84bbbe79a506,2018/7/20,breakfast/219976_20180720_breakfast_1532046424.jpg;breakfast/219976_20180720_breakfast_1532047099.jpg;breakfast/219976_20180720_breakfast_1532047104.jpg|||cabbage oatmeal milk egg,lunch/219976_20180720_lunch_1532059731.jpg|||bean meat pepper potato,supper/219976_20180720_supper_1532091191.jpg;supper/219976_20180720_supper_1532091197.jpg|||fish bamboo_shoot,55.6,54.6
f79a20a23aeb2f481dec84bbbe79a506,2018/7/21,breakfast/219976_20180721_breakfast_1532132119.jpg|||oatmeal milk banana,lunch/219976_20180721_lunch_1532151301.jpg|||cabbage vegetable potato,supper/219976_20180721_supper_1532170512.jpg|||fish pepper tofu potato,54.6,54.3
f79a20a23aeb2f481dec84bbbe79a506,2018/7/22,breakfast/219976_20180722_breakfast_1532217184.jpg|||lettuce milk potato,lunch/219976_20180722_lunch_1532258047.jpg;lunch/219976_20180722_lunch_1532258052.jpg|||tofu lamb,supper/219976_20180722_supper_1532258113.jpg|||meal_replacement_powder lettuce,54.3,54.5
f79a20a23aeb2f481dec84bbbe79a506,2018/7/23,breakfast/219976_20180723_breakfast_1532323443.jpg;breakfast/219976_20180723_breakfast_1532323447.jpg|||egg millet pumpkin,lunch/219976_20180723_lunch_1532323480.jpg;lunch/219976_20180723_lunch_1532323484.jpg|||vegetable carrot pumpkin tofu egg,supper/219976_20180723_supper_1532345827.jpg;supper/219976_20180723_supper_1532345832.jpg|||cabbage shrimp,54.5,54.4
f79a20a23aeb2f481dec84bbbe79a506,2018/7/24,breakfast/219976_20180724_breakfast_1532401548.jpg|||carrot millet egg,lunch/219976_20180724_lunch_1532423849.jpg|||pepper chicken bean potato cabbage,supper/219976_20180724_supper_1532432724.jpg|||cabbage beef chicken,54.4,54.2
f79a20a23aeb2f481dec84bbbe79a506,2018/7/25,breakfast/219976_20180725_breakfast_1532495599.jpg;breakfast/219976_20180725_breakfast_1532495605.jpg|||bread cherry milk,lunch/219976_20180725_lunch_1532501718.jpg;lunch/219976_20180725_lunch_1532501723.jpg|||okra tomato egg,supper/219976_20180725_supper_1532527248.jpg|||pepper bean grape beef cabbage,54.2,54.9
b30269e774252b667f057c15c415d66d,2018/7/18,breakfast/219975_20180718_breakfast_1531874626.jpg|||porridge egg,lunch/219975_20180718_lunch_1531887108.jpg|||cabbage egg,supper/219975_20180718_supper_1531911851.jpg|||cabbage shrimp,64.0,64.0
b30269e774252b667f057c15c415d66d,2018/7/19,breakfast/219975_20180719_breakfast_1531961261.jpg|||porridge egg,lunch/219975_20180719_lunch_1531974466.jpg|||fish salad,supper/219975_20180719_supper_1532001115.jpg|||salmon cabbage,64.0,63.0
b30269e774252b667f057c15c415d66d,2018/7/20,breakfast/219975_20180720_breakfast_1532049037.jpg|||buckwheat yogurt tomato,lunch/219975_20180720_lunch_1532062789.jpg|||cabbage tomato egg,supper/219975_20180720_supper_1532088302.jpg|||beef tomato,63.0,63.0
b30269e774252b667f057c15c415d66d,2018/7/21,breakfast/219975_20180721_breakfast_1532132474.jpg|||porridge milk,lunch/219975_20180721_lunch_1532146910.jpg|||tofu mushroom cauliflower,supper/219975_20180721_supper_1532166961.jpg|||,63.0,63.0
b30269e774252b667f057c15c415d66d,2018/7/22,breakfast/219975_20180722_breakfast_1532227034.jpg|||bun yogurt,lunch/219975_20180722_lunch_1532239062.jpg|||,supper/219975_20180722_supper_1532257486.jpg|||cabbage shrimp cauliflower,63.0,63.0
b30269e774252b667f057c15c415d66d,2018/7/23,breakfast/219975_20180723_breakfast_1532307601.jpg|||,lunch/219975_20180723_lunch_1532319766.jpg|||cabbage cauliflower egg,supper/219975_20180723_supper_1532347329.jpg|||,63.0,63.0
1dfb78a73e8494aa9409af53100161c5,2018/7/18,breakfast/219969_20180718_breakfast_1531872742.jpg;breakfast/219969_20180718_breakfast_1531872751.jpg;breakfast/219969_20180718_breakfast_1531872756.jpg|||oatmeal corn milk,lunch/219969_20180718_lunch_1531893253.jpg;lunch/219969_20180718_lunch_1531893257.jpg|||pepper tofu chicken potato,supper/219969_20180718_supper_1531916616.jpg;supper/219969_20180718_supper_1531916626.jpg;supper/219969_20180718_supper_1531916973.jpg|||cabbage shrimp meal_replacement_powder,88.2,87.9
1dfb78a73e8494aa9409af53100161c5,2018/7/19,breakfast/219969_20180719_breakfast_1531963030.jpg;breakfast/219969_20180719_breakfast_1531963039.jpg|||porridge pumpkin egg,lunch/219969_20180719_lunch_1531980143.jpg;lunch/219969_20180719_lunch_1531980152.jpg;lunch/219969_20180719_lunch_1531980173.jpg|||oatmeal chicken corn,supper/219969_20180719_supper_1531995558.jpg;supper/219969_20180719_supper_1531995561.jpg|||shrimp meal_replacement_powder kelp,87.9,88.0
1dfb78a73e8494aa9409af53100161c5,2018/7/20,breakfast/219969_20180720_breakfast_1532045472.jpg;breakfast/219969_20180720_breakfast_1532045476.jpg;breakfast/219969_20180720_breakfast_1532045479.jpg|||bread tomato yogurt,lunch/219969_20180720_lunch_1532066405.jpg|||cabbage meat wood_ear rice,supper/219969_20180720_supper_1532082584.jpg;supper/219969_20180720_supper_1532082592.jpg|||cabbage shrimp,88.0,87.7
1dfb78a73e8494aa9409af53100161c5,2018/7/21,breakfast/219969_20180721_breakfast_1532132701.jpg;breakfast/219969_20180721_breakfast_1532132713.jpg|||bacon cucumber tomato bread lettuce milk egg,lunch/219969_20180721_lunch_1532147200.jpg|||tofu kelp bamboo_shoot rice,supper/219969_20180721_supper_1532165990.jpg;supper/219969_20180721_supper_1532165995.jpg;supper/219969_20180721_supper_1532166008.jpg|||salmon chrysanthemum meal_replacement_powder,87.7,87.6
1dfb78a73e8494aa9409af53100161c5,2018/7/22,breakfast/219969_20180722_breakfast_1532228269.jpg|||cucumber milk egg,lunch/219969_20180722_lunch_1532231076.jpg|||bamboo_shoot rice radish tofu kelp,supper/219969_20180722_supper_1532251904.jpg;supper/219969_20180722_supper_1532251909.jpg;supper/219969_20180722_supper_1532251912.jpg|||fish tofu meal_replacement_powder,87.6,88.8
1dfb78a73e8494aa9409af53100161c5,2018/7/23,breakfast/219969_20180723_breakfast_1532309062.jpg;breakfast/219969_20180723_breakfast_1532309073.jpg;breakfast/219969_20180723_breakfast_1532309090.jpg|||spinach milk potato,lunch/219969_20180723_lunch_1532318223.jpg|||cabbage tofu duck carrot,supper/219969_20180723_supper_1532340967.jpg;supper/219969_20180723_supper_1532340969.jpg;supper/219969_20180723_supper_1532340972.jpg|||beef meal_replacement_powder cherry,88.8,88.8
e76260866c7a5ed7fc82e8c0df3a2bba,2018/7/18,breakfast/219966_20180718_breakfast_1531869011.jpg|||beef porridge carrot,lunch/219966_20180718_lunch_1531885574.jpg;lunch/219966_20180718_lunch_1531885579.jpg|||bean carrot beef cabbage,supper/219966_20180718_supper_1531907957.jpg;supper/219966_20180718_supper_1531907960.jpg;supper/219966_20180718_supper_1531907963.jpg|||cabbage shrimp,65.4,65.4
e76260866c7a5ed7fc82e8c0df3a2bba,2018/7/19,breakfast/219966_20180719_breakfast_1531957248.jpg;breakfast/219966_20180719_breakfast_1531957277.jpg;breakfast/219966_20180719_breakfast_1531957285.jpg|||beef tomato milk,lunch/219966_20180719_lunch_1531973295.jpg;lunch/219966_20180719_lunch_1531973298.jpg;lunch/219966_20180719_lunch_1531973307.jpg;lunch/219966_20180719_lunch_1531973314.jpg|||cabbage yam chicken potato,supper/219966_20180719_supper_1531994038.jpg;supper/219966_20180719_supper_1531994050.jpg;supper/219966_20180719_supper_1531994055.jpg|||beef cherry,65.4,65.5
